CustomerID,Revenue,Orders,Quantity
15049.0,121.17000000000002,1,63
15050.0,1737.69,3,1216
15051.0,1383.3600000000001,3,1010
15052.0,207.73000000000002,1,79
15053.0,693.95,3,984
15054.0,302.1,2,198
15057.0,1489.5,2,668
15058.0,2102.54,11,1054
15059.0,1337.72,9,604
15060.0,294.25,4,257
15061.0,54534.14,48,28920
15062.0,987.86,4,763
15063.0,370.79999999999995,1,56
15065.0,3158.13,4,1383
15066.0,893.59,1,317
15067.0,1744.76,3,954
15068.0,553.36,2,364
15069.0,1109.53,1,520
15070.0,106.2,1,36
15071.0,982.07,2,269
15073.0,1043.41,3,491
15074.0,735.67,1,431
15075.0,773.03,1,447
15076.0,880.85,1,571
15078.0,9743.11,32,5105
15079.0,895.61,4,389
15081.0,504.8,5,190
15083.0,88.2,1,38
15087.0,306.94,1,470
15088.0,1160.07,2,460
15089.0,2420.84,6,1359
15090.0,381.32,1,208
15091.0,480.71,1,346
15092.0,457.81,2,135
15093.0,4597.02,6,3760
15095.0,1370.6,4,1079
15096.0,219.39000000000001,1,120
15097.0,248.08,1,170
15098.0,39916.5,3,121
15099.0,410.48,1,343
15100.0,876.0,3,80
15101.0,317.53,2,241
15103.0,703.36,2,329
15104.0,993.54,2,635
15105.0,2298.93,7,1211
15106.0,1422.52,5,1181
15107.0,319.5,6,169
15108.0,1300.25,4,499
15109.0,484.95,1,131
15110.0,996.1,4,246
15111.0,1567.48,3,710
15113.0,3509.43,3,2344
15114.0,2760.56,10,3096
15115.0,340.11,1,157
15116.0,1352.75,4,648
15117.0,1551.78,5,1948
15118.0,244.8,1,1440
15119.0,266.4,1,88
15120.0,358.82,1,296
15121.0,457.72,2,199
15122.0,1633.78,3,800
15123.0,2199.31,2,1195
15124.0,184.19,2,233
15125.0,11528.48,15,6193
15127.0,406.53,1,251
15128.0,1471.0,4,1343
15129.0,3447.4,11,1794
15130.0,330.11,1,197
15132.0,977.9300000000001,5,679
15133.0,982.42,3,680
15134.0,1387.99,8,887
15135.0,139.05,1,43
15136.0,1286.7,4,776
15139.0,178.96,2,208
15140.0,2354.25,7,1572
15142.0,498.74,1,365
15143.0,259.45,1,150
15144.0,6580.44,17,3050
15145.0,1194.73,4,756
15146.0,1327.16,2,1473
15147.0,623.5,1,366
15148.0,301.29,1,187
15149.0,520.8000000000001,1,128
15150.0,5291.33,10,3642
15152.0,4745.69,13,2704
15153.0,329.25,1,198
15154.0,254.28,1,89
15156.0,961.49,3,597
15157.0,1936.07,3,2392
15158.0,401.40000000000003,1,198
15159.0,18641.010000000002,30,11441
15160.0,158.16,1,84
15163.0,304.47,2,186
15164.0,824.58,3,351
15165.0,487.75,1,160
15167.0,158.8,1,65
15168.0,106.56,1,52
15171.0,1289.5,1,290
15172.0,1624.05,5,1611
15174.0,135.75,1,145
15175.0,224.14,1,454
15178.0,40.5,1,30
15179.0,2206.95,5,1938
15180.0,87.5,1,36
15181.0,689.4799999999999,3,544
15182.0,622.85,2,253
15184.0,402.2,2,199
15185.0,310.62,1,666
15186.0,411.41,2,215
15187.0,4777.18,16,1887
15189.0,16225.39,41,6149
15192.0,1044.32,3,918
15193.0,499.32,1,144
15194.0,7616.53,15,5703
15195.0,3861.0,1,1404
15197.0,1079.6100000000001,3,469
15198.0,193.64,2,120
15199.0,1268.7,4,396
15201.0,1236.54,5,1210
15203.0,1827.8,6,1753
15204.0,316.58,1,258
15205.0,653.24,2,378
15206.0,420.29999999999995,4,162
15208.0,870.12,5,316
15210.0,331.18,1,228
15211.0,894.4100000000001,2,240
15212.0,101.8,1,36
15213.0,328.35,2,272
15214.0,1661.44,8,1254
15215.0,734.94,3,225
15216.0,96.6,1,28
15218.0,5756.89,11,3329
15219.0,305.75,1,45
15220.0,1778.96,6,1393
15221.0,403.25,1,43
15222.0,585.0,1,440
15223.0,755.75,2,213
15224.0,322.08,2,152
15225.0,409.40000000000003,1,226
15226.0,154.41,1,71
15227.0,1219.4,5,750
15228.0,3386.71,4,2255
15230.0,429.6,2,351
15232.0,612.06,2,686
15234.0,197.0,1,196
15235.0,2247.51,12,1324
15236.0,321.05,1,269
15237.0,1412.32,4,1071
15238.0,1071.99,3,692
15239.0,780.59,2,594
15240.0,1706.57,5,1369
15241.0,1756.44,8,1818
15243.0,316.68,1,185
15244.0,631.57,2,405
15245.0,2515.84,3,1784
15246.0,514.15,2,247
15247.0,356.0,1,160
15249.0,6688.46,13,3577
15251.0,10484.99,11,6171
15252.0,740.78,2,522
15253.0,918.1999999999999,5,866
15254.0,300.36,1,275
15255.0,890.85,1,489
15256.0,98.45,1,55
15257.0,317.15,1,46
15258.0,623.16,2,142
15260.0,1810.77,7,885
15261.0,254.82,1,270
15262.0,178.95000000000002,1,73
15263.0,156.51,1,89
15264.0,393.74,1,265
15265.0,1506.1200000000001,2,612
15266.0,119.3,1,18
15267.0,1717.36,5,944
15269.0,408.8,1,26
15270.0,2379.49,7,1521
15271.0,2493.34,15,1251
15272.0,721.94,2,310
15274.0,716.57,2,619
15275.0,615.14,1,498
15276.0,128.63,1,61
15277.0,255.89999999999998,1,205
15279.0,290.51,1,189
15280.0,113.12,1,154
15281.0,2332.15,9,1211
15286.0,240.55,1,55
15287.0,486.69,2,433
15288.0,2306.52,5,775
15289.0,939.78,3,1008
15290.0,7943.22,18,4501
15291.0,4668.3,15,2103
15292.0,178.39,1,55
15296.0,3672.86,6,1766
15297.0,641.94,3,292
15298.0,4799.9,12,3116
15299.0,4507.01,7,2948
15300.0,496.44,1,292
15301.0,5049.95,12,2751
15303.0,574.02,1,248
15304.0,694.4000000000001,8,104
15306.0,1174.35,3,810
15307.0,205.3,1,37
15308.0,310.47,1,175
15311.0,60632.75,91,38147
15312.0,924.85,4,516
15313.0,52.0,1,25
15314.0,327.97,1,313
15315.0,570.5,2,862
15316.0,165.0,1,100
15318.0,312.62,1,642
15319.0,204.5,1,175
15320.0,267.13,1,326
15321.0,2748.31,3,1181
15322.0,679.68,1,416
15325.0,161.74,1,231
15326.0,311.71,1,386
15327.0,208.75,1,116
15329.0,1049.7,3,486
15330.0,714.96,2,1312
15332.0,1661.06,4,652
15333.0,1028.56,1,344
15334.0,350.82,3,273
15335.0,170.22,1,79
15339.0,574.07,2,416
15341.0,2020.52,1,812
15342.0,406.09,1,283
15343.0,364.5,1,84
15344.0,563.94,3,116
15345.0,393.54,1,81
15346.0,252.42000000000002,1,144
15347.0,201.60000000000002,1,130
15348.0,158.04,1,84
15349.0,463.90999999999997,2,321
15350.0,115.65,1,51
15351.0,1934.66,7,742
15353.0,770.12,2,341
15355.0,277.05,2,45
15356.0,2718.03,10,1643
15358.0,8347.2,22,7050
15360.0,427.93,1,223
15361.0,418.92,1,336
15363.0,326.0,1,144
15364.0,913.19,2,493
15365.0,2314.32,7,1084
15366.0,602.51,2,621
15367.0,1877.59,4,1057
15368.0,446.94000000000005,1,230
15370.0,2386.05,7,830
15372.0,2007.3999999999999,1,2924
15373.0,2415.91,12,500
15374.0,168.0,1,126
15376.0,1221.56,3,615
15379.0,3703.29,7,2305
15380.0,1690.2600000000002,5,376
15381.0,596.85,2,171
15382.0,5955.71,6,4012
15384.0,642.41,2,596
15385.0,316.88,1,161
15386.0,394.14,1,446
15388.0,140.54,1,88
15389.0,500.0,1,400
15392.0,1535.53,4,1277
15393.0,231.86,2,150
15394.0,2183.54,4,910
15395.0,107.45,1,17
15396.0,288.18,1,122
15397.0,94.0,1,20
15398.0,1345.53,2,769
15399.0,815.77,3,611
15400.0,716.2,5,390
15402.0,626.77,2,694
15405.0,349.1,1,193
15406.0,510.71000000000004,2,254
15407.0,1046.74,4,552
15408.0,267.18,1,106
15410.0,3450.84,8,1200
15411.0,1348.93,4,529
15412.0,190.53,1,108
15414.0,774.9000000000001,3,443
15415.0,559.61,1,551
15416.0,3984.32,4,2090
15417.0,508.8,1,284
15419.0,135.86,1,230
15421.0,950.36,4,500
15422.0,97.7,2,38
15423.0,43.5,1,101
15424.0,383.34,2,554
15426.0,1404.07,5,656
15427.0,1430.54,3,967
15428.0,93.78,1,102
15429.0,397.35,2,380
15432.0,171.19,1,65
15433.0,533.3,2,534
15434.0,1041.48,5,647
15435.0,149.29,1,54
15436.0,1067.75,3,574
15437.0,200.16,1,79
15438.0,156.57999999999998,1,59
15440.0,383.68,3,197
15442.0,594.0,1,120
15443.0,3213.59,7,1639
15444.0,1411.21,2,759
15445.0,113.5,1,58
15447.0,155.17,1,85
15448.0,494.64,1,232
15449.0,974.52,3,812
15450.0,429.84,1,376
15452.0,528.48,3,280
15453.0,1371.77,7,837
15454.0,179.1,1,86
15456.0,434.59000000000003,3,633
15457.0,237.07,1,132
15458.0,161.64,1,156
15460.0,214.26,1,107
15462.0,234.6,3,172
15463.0,126.14,1,106
15464.0,1044.65,1,348
15465.0,7354.62,18,1257
15466.0,334.53,1,246
15467.0,524.88,3,310
15468.0,467.51,2,155
15469.0,538.55,2,153
15471.0,454.48,1,256
15472.0,371.56,1,251
15473.0,1771.2,7,672
15475.0,454.10999999999996,1,319
15478.0,1399.92,2,575
15480.0,905.5,1,303
15482.0,10879.76,12,5004
15483.0,225.26,4,291
15484.0,3590.41,4,3150
15485.0,2564.5,3,1281
15488.0,91.32000000000001,1,73
15489.0,1134.28,3,608
15491.0,3100.09,6,1646
15492.0,659.4599999999999,2,483
15493.0,1953.41,5,551
15494.0,1280.58,2,1139
15497.0,1262.2,2,624
15498.0,13316.4,27,6105
15500.0,1131.56,4,572
15502.0,10384.93,12,4236
15503.0,141.04,1,70
15504.0,52.83,1,33
15505.0,3610.96,5,2390
15506.0,972.08,3,842
15507.0,475.86,1,160
15508.0,1000.27,6,440
15510.0,250.0,1,2
15511.0,900.53,5,269
15512.0,121.0,2,68
15513.0,14758.220000000001,19,5709
15514.0,4023.7200000000003,11,2098
15516.0,62.43,3,27
15517.0,267.03,1,293
15518.0,1921.55,8,1263
15520.0,343.5,1,314
15521.0,3000.2,8,1836
15522.0,397.99,2,572
15523.0,412.01000000000005,1,132
15524.0,440.0,1,4
15525.0,734.37,3,387
15526.0,148.44,2,24
15527.0,2428.53,8,991
15528.0,229.33,1,123
15529.0,3962.6,11,3455
15530.0,1497.31,4,938
15531.0,1972.39,2,1085
15532.0,1564.73,4,515
15533.0,807.57,3,289
15535.0,502.9,4,135
15537.0,110.92,1,29
15539.0,538.46,1,410
15540.0,213.3,1,200
15541.0,85.13000000000001,1,49
15543.0,127.86,1,86
15544.0,3546.71,9,3109
15545.0,288.96999999999997,2,162
15547.0,4910.6,14,3999
15549.0,1681.46,3,694
15550.0,575.63,4,295
15551.0,436.06,1,218
15552.0,90.12,1,60
15553.0,428.93,1,449
15554.0,217.2,1,74
15555.0,4794.86,16,4427
15556.0,279.77,1,236
15557.0,468.91,1,213
15561.0,800.59,4,267
15562.0,134.55,1,39
15563.0,1400.44,4,1501
15565.0,173.16,2,60
15567.0,186.01,1,223
15568.0,758.29,3,461
15569.0,1375.71,5,666
15570.0,4148.82,12,2063
15571.0,650.4300000000001,4,264
15572.0,2533.42,7,1213
15573.0,591.1899999999999,2,355
15574.0,675.64,4,332
15576.0,921.37,1,394
15577.0,258.88,3,89
15578.0,127.1,1,52
15579.0,327.6,2,117
15581.0,3675.77,13,283
15582.0,682.9100000000001,3,453
15584.0,720.86,4,313
15585.0,455.3,1,320
15587.0,913.6800000000001,4,312
15589.0,478.53000000000003,3,243
15592.0,388.58,1,354
15593.0,199.8,1,60
15594.0,1771.78,5,983
15596.0,1406.59,5,561
15597.0,324.57,1,279
15598.0,240.68,1,160
15599.0,761.74,2,718
15601.0,6776.56,14,4983
15602.0,1297.8700000000001,9,1137
15603.0,48.480000000000004,1,96
15604.0,216.39,1,159
15605.0,1198.23,5,441
15606.0,2920.16,9,892
15607.0,104.76,1,202
15608.0,1093.68,4,714
15609.0,298.48,1,148
15610.0,112.46000000000001,1,66
15611.0,1591.45,13,504
15612.0,195.15,2,52
15615.0,10399.74,23,5508
15618.0,776.851,4,454
15619.0,336.40000000000003,1,136
15620.0,1553.18,3,915
15621.0,1293.03,4,501
15622.0,3709.56,9,1674
15623.0,301.03,1,125
15624.0,588.13,4,357
15625.0,1534.26,4,1188
15626.0,675.8,2,766
15628.0,2870.2400000000002,9,1894
15630.0,1186.35,2,800
15632.0,3285.31,8,2109
15634.0,243.55,1,99
15636.0,724.76,2,284
15637.0,223.36,1,128
15639.0,425.32,1,323
15640.0,12416.11,15,6572
15641.0,1887.2,4,1562
15643.0,664.0,3,246
15644.0,803.54,4,550
15645.0,612.01,1,256
15646.0,447.64000000000004,3,394
15648.0,639.5,2,218
15649.0,816.0,2,192
15651.0,646.3,3,479
15652.0,337.74,1,208
15653.0,877.4399999999999,2,1200
15654.0,922.53,2,475
15655.0,560.67,1,324
15656.0,748.5,4,343
15657.0,30.0,1,24
15658.0,1024.1000000000001,5,242
15659.0,306.45,1,111
15660.0,1600.86,9,1050
15661.0,309.8,2,236
15663.0,138.14,1,106
15664.0,386.43,1,157
15665.0,2222.21,2,1654
15667.0,301.32,1,240
15668.0,76.32000000000001,1,72
15669.0,684.34,4,342
15670.0,173.05,1,91
15671.0,2657.13,7,1699
15673.0,2726.23,4,1451
15674.0,2446.6,5,1275
15675.0,323.69,3,527
15676.0,3435.76,3,2252
15677.0,657.23,1,319
15678.0,352.7,1,184
15679.0,781.28,4,1170
15680.0,1333.68,3,952
15681.0,1426.16,5,816
15683.0,193.75,1,131
15687.0,2993.1,9,1310
15689.0,254.1,2,84
15690.0,239.76,2,408
15691.0,136.8,1,72
15692.0,191.04,1,138
15694.0,6479.4,14,1677
15695.0,409.98,2,212
15696.0,2711.11,8,1015
15699.0,309.65,1,113
15700.0,696.68,2,357
15701.0,1529.0,4,912
15703.0,211.5,1,66
15704.0,2293.62,4,1028
15705.0,143.1,1,62
15706.0,1060.56,4,321
15707.0,916.98,4,594
15708.0,3235.25,7,1217
15709.0,133.25,1,121
15712.0,1072.3600000000001,5,486
15713.0,356.7,2,150
15714.0,330.03000000000003,2,186
15716.0,1101.1100000000001,4,738
15717.0,150.3,1,70
15719.0,5030.07,13,2718
15720.0,598.73,1,281
15721.0,471.40000000000003,1,388
15722.0,2211.21,5,1023
15723.0,190.7,1,73
15724.0,218.25,2,73
15725.0,415.25,1,221
15727.0,5159.06,7,3063
15729.0,85.0,1,28
15730.0,1120.88,3,689
15732.0,294.12,2,215
15733.0,162.3,1,62
15734.0,1339.45,2,346
15737.0,1188.1200000000001,8,597
15738.0,4812.42,16,2982
15739.0,449.12,1,472
15740.0,154.88,1,152
15743.0,775.96,4,214
15744.0,34.8,1,120
15745.0,1094.59,4,421
15746.0,196.88,1,178
15747.0,946.64,3,466
15748.0,144.36,1,50
15749.0,44534.3,3,18028
15750.0,2463.05,8,1783
15752.0,2626.6,7,1960
15753.0,79.2,1,144
15754.0,458.57,3,199
15755.0,2364.25,6,1427
15756.0,528.01,4,241
15757.0,714.42,2,491
15758.0,205.25,1,47
15759.0,253.04,3,60
15762.0,583.75,2,251
15763.0,1086.92,2,271
15764.0,3279.97,6,2050
15766.0,315.06,1,170
15768.0,621.8299999999999,3,244
15769.0,56252.72,26,29672
15773.0,635.6800000000001,1,311
15774.0,270.8,1,87
15775.0,104.9,1,68
15776.0,241.62,1,138
15777.0,1047.11,4,378
15780.0,475.28000000000003,3,220
15781.0,345.46,3,180
15782.0,2614.7400000000002,3,864
15783.0,246.3,1,212
15785.0,2328.9700000000003,5,1612
15786.0,4919.0,3,3340
15787.0,933.26,3,534
15789.0,351.3,1,438
15790.0,218.75,1,113
15791.0,1612.69,2,731
15793.0,965.61,3,553
15795.0,610.01,1,581
15796.0,2708.61,8,860
15797.0,2207.4,4,873
15799.0,884.14,3,955
15800.0,696.89,2,332
15801.0,1063.95,3,570
15802.0,451.42,1,1
15803.0,415.82000000000005,1,290
15804.0,4206.39,13,2565
15805.0,5488.18,17,3367
15806.0,784.58,3,602
15807.0,903.9,3,430
15808.0,3651.27,4,1305
15809.0,515.77,5,301
15810.0,1391.98,4,861
15811.0,2218.62,6,1071
15812.0,1801.14,5,922
15813.0,1303.9099999999999,2,603
15814.0,1945.33,4,1271
15815.0,2100.6,5,1856
15819.0,1905.45,4,1357
15820.0,206.98,1,128
15821.0,570.96,2,202
15822.0,885.47,2,375
15823.0,15.0,1,1
15825.0,532.94,1,220
15826.0,1654.31,3,963
15827.0,1836.0900000000001,14,882
15829.0,636.14,2,996
15830.0,576.0,1,415
15831.0,794.64,3,1092
15832.0,836.79,1,465
15834.0,2225.15,4,961
15835.0,954.09,4,439
15836.0,137.37,1,26
15837.0,391.98,1,189
15838.0,33643.08,19,18368
15839.0,1048.49,3,675
15840.0,355.56,2,396
15841.0,1224.06,4,942
15843.0,118.95000000000002,1,27
15844.0,130.73999999999998,1,134
15845.0,3711.77,8,1926
15847.0,389.27,2,449
15850.0,234.88,2,298
15852.0,160.71,2,48
15853.0,110.8,1,135
15854.0,2969.12,12,926
15855.0,712.24,5,470
15856.0,16143.64,27,10866
15857.0,297.0,1,308
15858.0,1427.57,5,1163
15860.0,965.16,8,437
15861.0,3146.92,8,2528
15862.0,832.88,4,585
15863.0,68.84,2,19
15864.0,1936.3200000000002,6,1192
15865.0,895.13,3,368
15866.0,211.89,1,124
15867.0,3810.14,15,2052
15869.0,149.64,2,175
15870.0,351.44,1,333
15872.0,316.25,2,187
15874.0,4405.88,7,2534
15877.0,490.33,2,368
15880.0,329.03000000000003,1,202
15881.0,501.39000000000004,5,260
15882.0,516.36,4,276
15883.0,396.48,2,223
15885.0,379.35,3,111
15886.0,181.09,1,147
15888.0,168.31,1,76
15889.0,420.07,2,206
15891.0,511.68,1,418
15894.0,258.25,2,164
15895.0,179.17,1,94
15897.0,208.59,2,223
15898.0,1383.83,5,567
15899.0,56.25,1,39
15900.0,337.28,1,216
15901.0,351.73,3,379
15903.0,5126.76,7,2410
15904.0,164.68,1,84
15906.0,1567.69,7,544
15907.0,882.72,3,478
15909.0,191.94,1,98
15910.0,1228.88,8,1013
15912.0,264.62,2,185
15916.0,1502.8600000000001,8,752
15917.0,123.1,1,42
15918.0,334.23,2,153
15919.0,525.69,2,385
15920.0,167.5,4,99
15921.0,323.03000000000003,1,162
15922.0,369.5,1,138
15923.0,127.08,1,122
15925.0,207.15,1,93
15930.0,426.63,1,139
15932.0,2495.87,8,2325
15933.0,1107.46,3,885
15935.0,416.86,2,115
15937.0,145.35,1,73
15938.0,404.58,5,240
15939.0,6115.01,15,4728
15940.0,35.8,1,4
15942.0,337.44,1,232
15944.0,325.1,1,50
15945.0,181.0,1,52
15947.0,1708.24,1,898
15948.0,955.24,2,567
15949.0,364.72,2,284
15950.0,1744.71,4,719
15951.0,708.22,2,313
15952.0,781.91,4,391
15953.0,1657.28,8,891
15955.0,4416.26,14,2135
15957.0,428.89,1,211
15958.0,104.35,1,33
15963.0,470.76,2,298
15965.0,808.87,4,434
15967.0,397.68,2,205
15969.0,666.1,3,124
15970.0,314.1,1,116
15971.0,4199.85,12,1717
15973.0,307.82000000000005,1,106
15974.0,3442.15,7,2262
15975.0,371.01,1,243
15976.0,427.64,2,275
15977.0,1054.73,2,1016
15978.0,1098.78,1,888
15980.0,2398.86,3,1560
15981.0,3408.48,8,1866
15983.0,1465.12,4,886
15984.0,2780.63,10,1815
15985.0,1142.42,2,1086
15986.0,168.12,1,268
15987.0,1432.77,7,1533
15988.0,156.78,1,180
15990.0,792.11,2,443
15992.0,41.989999999999995,1,17
15993.0,2777.67,7,2037
15994.0,414.27,1,173
15996.0,1032.58,6,380
15998.0,3080.22,5,2032
16000.0,12393.7,3,5110
16003.0,2735.37,5,1185
16005.0,578.71,4,280
16006.0,101.4,1,84
16007.0,1693.81,4,1388
16008.0,478.78,3,323
16009.0,972.11,4,366
16010.0,392.4,3,202
16011.0,3352.96,16,2035
16012.0,1415.29,3,799
16013.0,37130.6,47,15536
16014.0,646.83,3,258
16015.0,704.55,3,907
16016.0,1465.51,8,602
16017.0,211.88,1,102
16018.0,408.90000000000003,2,190
16019.0,3786.2400000000002,9,1733
16020.0,851.01,3,487
16022.0,602.63,1,255
16023.0,719.81,3,358
16024.0,251.03,1,397
16025.0,439.65999999999997,1,338
16026.0,236.09,1,243
16027.0,934.62,6,1147
16029.0,80850.84,63,40108
16030.0,331.24,1,283
16031.0,547.9,2,421
16033.0,8778.82,20,3529
16034.0,437.7,3,242
16036.0,758.92,2,716
16037.0,855.02,3,428
16038.0,471.78000000000003,3,244
16040.0,1313.55,3,684
16041.0,3166.4,3,1584
16042.0,1177.47,5,743
16043.0,773.99,4,503
16045.0,1340.7,4,897
16048.0,256.44,2,144
16049.0,1074.81,3,763
16050.0,137.9,1,278
16052.0,362.06,1,282
16053.0,1511.95,2,1793
16054.0,783.9,1,380
16055.0,134.8,1,22
16056.0,650.75,1,345
16057.0,2263.12,7,863
16059.0,1453.16,6,641
16062.0,1153.62,4,800
16063.0,335.32,1,262
16065.0,367.14,1,228
16066.0,1521.04,5,935
16070.0,852.15,2,457
16071.0,326.24,1,180
16072.0,584.3199999999999,1,140
16073.0,122.39999999999999,1,48
16076.0,2234.73,10,1435
16078.0,79.2,1,16
16079.0,1352.0,3,864
16080.0,217.16,2,128
16081.0,2799.42,5,1473
16083.0,1317.62,2,908
16084.0,436.18,1,216
16085.0,981.51,5,636
16086.0,1121.39,5,511
16091.0,315.06,2,154
16092.0,817.86,3,628
16093.0,17.0,1,20
16094.0,1078.23,4,647
16096.0,320.62,1,155
16097.0,185.04999999999998,1,87
16098.0,2005.63,7,613
16099.0,731.9,3,434
16101.0,1290.7,1,757
16102.0,1842.14,3,942
16103.0,1429.64,6,558
16104.0,298.21,1,122
16105.0,336.96,1,330
16106.0,108.38,1,74
16107.0,3204.1600000000003,7,1176
16108.0,842.5,1,615
16109.0,611.88,2,612
16110.0,1320.95,3,720
16112.0,195.73999999999998,4,574
16113.0,161.38,1,176
16114.0,135.75000000000003,1,43
16115.0,1660.8799999999999,8,994
16116.0,612.78,1,248
16117.0,232.21,1,130
16119.0,423.36,2,240
16120.0,1309.14,4,878
16121.0,854.66,2,576
16122.0,684.4200000000001,4,1128
16123.0,307.78,1,170
16124.0,249.0,1,48
16125.0,289.35,1,124
16126.0,6287.77,4,2125
16127.0,656.25,1,323
16128.0,1880.22,5,988
16131.0,3506.54,6,1802
16133.0,14589.04,33,8887
16134.0,618.09,2,371
16135.0,517.55,1,209
16136.0,709.38,3,440
16139.0,635.41,3,330
16140.0,725.18,2,730
16141.0,620.4,1,238
16142.0,535.34,1,422
16143.0,2424.94,6,919
16144.0,175.2,1,16
16145.0,3799.4900000000002,11,3123
16146.0,734.13,3,427
16147.0,375.0,1,246
16148.0,76.32000000000001,1,72
16149.0,280.52,2,308
16150.0,2053.02,5,1047
16152.0,1829.04,1,642
16153.0,1824.23,5,1073
16156.0,3092.04,9,1273
16157.0,656.69,3,347
16159.0,348.2,1,236
16160.0,1025.44,2,1162
16161.0,5533.67,19,2583
16162.0,37.4,1,4
16163.0,856.6,2,192
16164.0,822.48,3,433
16168.0,3787.6,27,1892
16169.0,1822.97,4,1325
16170.0,1885.05,6,1770
16171.0,73.2,1,24
16172.0,1140.21,5,787
16173.0,1418.32,6,575
16174.0,1009.5500000000001,3,651
16175.0,1037.59,4,533
16177.0,331.95,1,95
16178.0,197.9,1,94
16179.0,215.83,1,99
16180.0,10254.18,8,5867
16181.0,305.54,1,152
16182.0,6617.65,4,3791
16183.0,338.71000000000004,1,113
16184.0,1158.79,6,561
16185.0,529.41,2,260
16186.0,4006.94,12,3020
16187.0,6911.4400000000005,15,5048
16188.0,981.86,4,782
16189.0,215.48,2,134
16190.0,215.08,1,88
16191.0,5180.52,13,3351
16193.0,314.45,1,219
16198.0,400.68100000000004,1,129
16200.0,1068.8700000000001,2,516
16201.0,1863.47,4,1286
16202.0,365.27,1,191
16203.0,592.9,4,262
16204.0,384.18,1,218
16205.0,757.63,4,516
16206.0,537.0600000000001,4,272
16207.0,394.38,1,140
16208.0,664.26,2,333
16209.0,2262.62,5,1179
16210.0,21086.3,18,7559
16211.0,547.02,1,154
16212.0,690.34,2,244
16213.0,159.0,1,48
16214.0,1062.75,3,420
16215.0,242.35,1,104
16216.0,914.9300000000001,1,254
16217.0,304.25,2,91
16218.0,3084.68,7,2088
16221.0,860.86,3,714
16222.0,773.5500000000001,1,325
16224.0,1295.3,4,1116
16225.0,1096.32,5,493
16226.0,255.12,3,192
16227.0,314.22,1,90
16229.0,1010.6,2,318
16230.0,542.03,2,365
16232.0,990.88,4,550
16233.0,536.6800000000001,3,174
16235.0,867.31,5,330
16236.0,432.2,1,184
16239.0,414.2,2,228
16240.0,3718.8,2,1641
16241.0,2590.31,13,1443
16242.0,3579.86,7,1969
16243.0,409.1,2,110
16244.0,1522.75,2,855
16245.0,1413.66,3,1014
16247.0,114.56,1,182
16248.0,152.94,1,78
16249.0,1800.07,5,950
16250.0,389.44,2,208
16253.0,3683.86,2,3233
16255.0,2619.91,8,1767
16256.0,752.4300000000001,1,581
16257.0,46.95,1,2
16258.0,5203.51,5,2994
16260.0,1035.45,1,311
16261.0,728.54,4,301
16265.0,5447.0,9,2646
16266.0,861.89,7,398
16268.0,667.65,2,533
16270.0,1141.24,1,688
16271.0,1404.64,5,1024
16272.0,411.7,1,224
16274.0,351.75,1,153
16275.0,559.87,1,336
16276.0,810.6000000000001,1,420
16278.0,566.38,1,114
16279.0,1502.78,3,1046
16281.0,2062.06,1,934
16282.0,168.3,1,114
16283.0,1570.81,5,1236
16284.0,812.68,2,535
16287.0,142.5,1,298
16292.0,302.25,1,191
16293.0,2248.9900000000002,10,982
16295.0,1328.55,4,841
16297.0,301.9,1,206
16298.0,598.2,3,198
16302.0,233.22,1,158
16303.0,5360.63,3,2659
16305.0,361.21999999999997,1,256
16306.0,632.27,6,487
16308.0,2560.0,4,8000
16309.0,706.57,2,467
16311.0,616.26,2,394
16313.0,274.15000000000003,2,165
16315.0,226.37,1,75
16316.0,2938.91,8,1484
16317.0,1341.65,3,890
16318.0,328.15,1,199
16319.0,404.40000000000003,1,72
16320.0,1038.46,2,732
16321.0,373.65000000000003,5,135
16322.0,326.75,2,231
16323.0,207.50000000000003,1,50
16324.0,408.59000000000003,3,270
16325.0,594.24,3,194
16326.0,3039.2200000000003,14,682
16327.0,3820.27,6,2560
16330.0,251.91,3,147
16332.0,1582.8,7,797
16333.0,26626.8,22,32184
16337.0,151.05,1,87
16338.0,214.79999999999998,1,94
16339.0,94.05,1,21
16340.0,534.31,1,486
16341.0,1971.87,4,1398
16342.0,322.41,4,157
16343.0,328.58,2,175
16344.0,101.10000000000001,1,18
16345.0,565.46,1,288
16347.0,847.45,2,341
16348.0,1415.65,7,805
16349.0,53.5,1,9
16350.0,1116.47,4,545
16351.0,153.9,1,90
16352.0,494.44,2,300
16353.0,6675.71,23,2006
16354.0,395.8,2,150
16356.0,211.77,3,93
16357.0,658.88,3,246
16358.0,2027.5,4,1302
16359.0,1750.92,9,1183
16360.0,3450.41,6,2110
16361.0,891.21,4,418
16362.0,709.99,5,340
16363.0,109.36000000000001,1,52
16364.0,705.79,2,279
16365.0,1540.42,9,504
16366.0,327.3,1,256
16367.0,800.67,2,643
16368.0,479.91,2,251
16369.0,1545.41,3,1030
16370.0,1301.91,4,640
16372.0,355.73,2,158
16374.0,466.73,2,237
16376.0,974.96,2,691
16377.0,676.2,1,1500
16378.0,362.95,3,267
16379.0,2157.4,4,1410
16380.0,1743.1499999999999,1,1428
16383.0,643.76,2,467
16384.0,584.5,2,260
16385.0,554.86,3,258
16386.0,302.57,2,205
16387.0,94.36,1,44
16389.0,1382.07,4,1242
16392.0,217.89,1,201
16393.0,3040.96,13,1573
